gml_id;id;nom_dept;nom_com;insee_com;nom_station;code_station;typologie;influence;nom_poll;id_poll_ue;valeur;unite;metrique;date_debut;date_fin;statut_valid;x_wgs84;y_wgs84;x_reglementaire;y_reglementaire
mes_normandie_horaire_3j.65541;39;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;4;microg/m3;horaire;22/06/2022 14:00;22/06/2022 15:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65542;40;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;4;microg/m3;horaire;22/06/2022 15:00;22/06/2022 16:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65543;41;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;22/06/2022 16:00;22/06/2022 17:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65544;42;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;22/06/2022 17:00;22/06/2022 18:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65545;43;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;22/06/2022 18:00;22/06/2022 19:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65546;44;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;22/06/2022 19:00;22/06/2022 20:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65547;45;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;22/06/2022 20:00;22/06/2022 21:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65548;46;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;22/06/2022 21:00;22/06/2022 22:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65549;47;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;3;microg/m3;horaire;22/06/2022 22:00;22/06/2022 23:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65550;48;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;22/06/2022 23:00;44735;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65551;49;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;23/06/2022 00:00;23/06/2022 01:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65552;50;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;23/06/2022 01:00;23/06/2022 02:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
mes_normandie_horaire_3j.65553;51;Seine Maritime;Saint Romain de Colbosc;76647;SRC;5010;Periurbaine;De fond;SO2;1;2;microg/m3;horaire;23/06/2022 02:00;23/06/2022 03:00;1;0.358733333333277;49.5289277777777;508737.546713424;6939823.34718673
